"FK_ArtsID,""Antall"",""AntallFlokk"",""RuteID"",""Aar1"",""LinjeIngenObs"",""LinjeIkkeTaksert"",""DatoEndret"""
2020,1,NA,1716,2009,NA,NA,2009-09-06 11:10:43
1640,1,NA,202,2009,NA,NA,2009-09-06 23:10:50
1850,1,NA,202,2009,NA,NA,2009-09-06 23:10:50
2020,1,NA,202,2009,NA,NA,2009-09-06 23:10:50
3400,1,NA,202,2009,NA,NA,2009-09-06 23:10:50
3410,2,NA,202,2009,NA,NA,2009-09-06 23:10:50
1500,2,NA,405,2009,NA,NA,2009-09-07 17:37:58
3400,1,NA,405,2009,NA,NA,2009-09-07 17:37:58
3410,1,NA,405,2009,NA,NA,2009-09-07 17:37:58
1500,2,NA,502,2009,NA,NA,2009-09-07 23:07:45
3400,1,NA,502,2009,NA,NA,2009-09-07 23:07:45
3410,2,NA,502,2009,NA,NA,2009-09-07 23:07:45
1540,1,NA,1412,2009,NA,NA,2009-09-08 11:50:03
1530,1,NA,1412,2009,NA,NA,2009-09-08 11:50:03
4120,2,NA,1412,2009,NA,NA,2009-09-08 11:50:03
1530,1,NA,1858,2009,NA,NA,2009-09-10 10:37:38
1880,2,NA,1858,2009,NA,NA,2009-09-10 10:37:38
2000,1,NA,1858,2009,NA,NA,2009-09-10 10:37:38
1530,1,NA,1415,2009,NA,NA,2009-09-15 12:03:17
4120,1,NA,1415,2009,NA,NA,2009-09-15 12:03:17
1170,1,NA,615,2009,NA,NA,2009-09-21 21:21:22
1330,1,NA,615,2009,NA,NA,2009-09-21 21:21:22
1510,1,NA,615,2009,NA,NA,2009-09-21 21:21:22
2020,1,NA,615,2009,NA,NA,2009-09-21 21:21:22
2060,2,NA,615,2009,NA,NA,2009-09-21 21:21:22
1880,2,NA,615,2009,NA,NA,2009-09-21 21:21:22
4290,NA,2,615,2009,NA,NA,2009-09-21 21:21:22
3180,1,NA,618,2009,NA,NA,2009-09-21 21:53:19
870,1,NA,618,2009,NA,NA,2009-09-21 21:53:19
1880,1,NA,618,2009,NA,NA,2009-09-21 21:53:19
5360,NA,2,618,2009,NA,NA,2009-09-21 21:53:19
2110,NA,NA,508,2009,NA,NA,2009-09-22 00:26:18
1510,NA,NA,508,2009,NA,NA,2009-09-22 00:26:18
1530,1,NA,1818,2009,NA,NA,2009-09-24 10:44:19
3970,1,NA,1818,2009,NA,NA,2009-09-24 10:44:19
4230,2,NA,1818,2009,NA,NA,2009-09-24 10:44:19
3760,1,NA,1828,2009,NA,NA,2009-09-24 11:28:27
2210,1,NA,525,2009,NA,NA,2009-09-24 16:04:54
1970,1,NA,431,2009,NA,NA,2009-09-24 16:06:53
1500,2,NA,811,2009,NA,NA,2009-10-01 19:46:45
3410,2,NA,811,2009,NA,NA,2009-10-01 19:46:45
1530,1,NA,611,2009,NA,NA,2009-10-01 19:51:21
1510,1,NA,819,2009,NA,NA,2009-10-01 20:25:07
2130,1,NA,819,2009,NA,NA,2009-10-01 20:25:07
1200,1,NA,909,2009,NA,NA,2009-10-01 21:43:49
1530,1,NA,909,2009,NA,NA,2009-10-01 21:43:49
5160,1,NA,909,2009,NA,NA,2009-10-01 21:43:49
3370,1,NA,806,2009,NA,NA,2009-10-04 18:52:45
870,1,NA,806,2009,NA,NA,2009-10-04 18:52:45
2230,1,NA,806,2009,NA,NA,2009-10-04 18:52:45
1150,1,NA,806,2009,NA,NA,2009-10-04 18:52:45
4090,1,NA,806,2009,NA,NA,2009-10-04 18:52:45
2110,1,NA,803,2009,NA,NA,2009-10-05 22:47:42
2110,1,NA,802,2009,NA,NA,2009-10-05 23:26:23
750,1,NA,903,2009,NA,NA,2009-10-07 21:21:18
20,1,NA,901,2009,NA,NA,2009-10-07 22:47:02
2210,2,NA,1851,2009,NA,NA,2009-10-17 13:26:06
2020,1,NA,1851,2009,NA,NA,2009-10-17 13:26:06
750,1,NA,1630,2009,NA,NA,2009-10-22 23:31:18
1510,1,NA,1710,2009,NA,NA,2009-10-29 20:49:48
2130,1,NA,1710,2009,NA,NA,2009-10-29 20:49:48
1530,2,NA,1710,2009,NA,NA,2009-10-29 20:49:48
4600,1,NA,1710,2009,NA,NA,2009-10-29 20:49:48
4230,2,NA,1710,2009,NA,NA,2009-10-29 20:49:48
2140,1,NA,1724,2009,NA,NA,2009-10-29 21:22:41
20,1,NA,1724,2009,NA,NA,2009-10-29 21:22:41
1640,1,NA,1724,2009,NA,NA,2009-10-29 21:22:41
5060,2,NA,1724,2009,NA,NA,2009-10-29 21:22:41
3410,1,NA,916,2009,NA,NA,2009-11-01 14:16:20
1880,3,NA,916,2009,NA,NA,2009-11-01 14:16:20
4930,3,NA,916,2009,NA,NA,2009-11-01 14:16:20
1880,2,NA,1923,2009,NA,NA,2009-11-01 18:22:00
2340,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
2390,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
2000,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
930,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
2520,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
5790,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
4930,3,NA,1923,2009,NA,NA,2009-11-01 18:22:00
5780,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
4120,1,NA,1923,2009,NA,NA,2009-11-01 18:22:00
1080,1,NA,107,2009,NA,NA,2009-11-02 13:47:59
1500,2,NA,107,2009,NA,NA,2009-11-02 13:47:59
670,2,NA,203,2009,NA,NA,2009-11-02 13:53:51
900,2,NA,203,2009,NA,NA,2009-11-02 13:53:51
1150,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
1850,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
2140,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
2230,2,NA,203,2009,NA,NA,2009-11-02 13:53:51
3410,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
3570,2,NA,203,2009,NA,NA,2009-11-02 13:53:51
5160,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
3610,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
3710,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
3740,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
3790,3,NA,203,2009,NA,NA,2009-11-02 13:53:51
3800,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
3980,2,NA,203,2009,NA,NA,2009-11-02 13:53:51
4000,5,NA,203,2009,NA,NA,2009-11-02 13:53:51
4090,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
4240,8,NA,203,2009,NA,NA,2009-11-02 13:53:51
4290,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
4300,3,NA,203,2009,NA,NA,2009-11-02 13:53:51
4570,6,NA,203,2009,NA,NA,2009-11-02 13:53:51
4600,3,NA,203,2009,NA,NA,2009-11-02 13:53:51
4620,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
4730,3,NA,203,2009,NA,NA,2009-11-02 13:53:51
4820,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
4900,3,NA,203,2009,NA,NA,2009-11-02 13:53:51
4970,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
5030,2,NA,203,2009,NA,NA,2009-11-02 13:53:51
5180,5,NA,203,2009,NA,NA,2009-11-02 13:53:51
5280,7,NA,203,2009,NA,NA,2009-11-02 13:53:51
5330,3,NA,203,2009,NA,NA,2009-11-02 13:53:51
5360,6,NA,203,2009,NA,NA,2009-11-02 13:53:51
5580,1,NA,203,2009,NA,NA,2009-11-02 13:53:51
720,2,NA,410,2009,NA,NA,2009-11-02 13:57:20
1640,1,NA,410,2009,NA,NA,2009-11-02 13:57:20
4240,1,NA,410,2009,NA,NA,2009-11-02 13:57:20
4840,3,NA,410,2009,NA,NA,2009-11-02 13:57:20
5530,2,NA,410,2009,NA,NA,2009-11-02 13:57:20
900,1,NA,429,2009,NA,NA,2009-11-02 14:00:48
1850,1,NA,429,2009,NA,NA,2009-11-02 14:00:48
900,1,NA,440,2009,NA,NA,2009-11-02 14:03:33
990,1,NA,440,2009,NA,NA,2009-11-02 14:03:33
1530,11,NA,440,2009,NA,NA,2009-11-02 14:03:33
1880,3,NA,440,2009,NA,NA,2009-11-02 14:03:33
2000,4,NA,440,2009,NA,NA,2009-11-02 14:03:33
2090,4,NA,440,2009,NA,NA,2009-11-02 14:03:33
2210,2,NA,440,2009,NA,NA,2009-11-02 14:03:33
4290,1,NA,440,2009,NA,NA,2009-11-02 14:03:33
5060,3,NA,440,2009,NA,NA,2009-11-02 14:03:33
750,1,NA,445,2009,NA,NA,2009-11-02 14:05:55
1480,1,NA,446,2009,NA,NA,2009-11-02 14:08:20
1640,1,NA,446,2009,NA,NA,2009-11-02 14:08:20
1880,1,NA,446,2009,NA,NA,2009-11-02 14:08:20
2230,2,NA,446,2009,NA,NA,2009-11-02 14:08:20
1500,2,NA,503,2009,NA,NA,2009-11-02 14:12:23
1510,2,NA,503,2009,NA,NA,2009-11-02 14:12:23
1550,1,NA,503,2009,NA,NA,2009-11-02 14:12:23
1510,2,NA,522,2009,NA,NA,2009-11-02 14:26:12
1530,1,NA,522,2009,NA,NA,2009-11-02 14:26:12
2020,1,NA,522,2009,NA,NA,2009-11-02 14:26:12
2210,2,NA,522,2009,NA,NA,2009-11-02 14:26:12
4230,1,NA,522,2009,NA,NA,2009-11-02 14:26:12
1540,NA,10,529,2009,NA,NA,2009-11-02 14:28:18
5790,1,NA,529,2009,NA,NA,2009-11-02 14:28:18
3400,1,NA,902,2009,NA,NA,2009-11-02 19:00:41
1850,1,NA,439,2009,NA,NA,2009-11-03 16:17:36
2060,1,NA,439,2009,NA,NA,2009-11-03 16:17:36
1530,3,NA,1866,2009,NA,NA,2009-11-04 21:38:47
1820,5,NA,1866,2009,NA,NA,2009-11-04 21:38:47
1880,4,NA,1866,2009,NA,NA,2009-11-04 21:38:47
2000,3,NA,1866,2009,NA,NA,2009-11-04 21:38:47
2020,11,NA,1866,2009,NA,NA,2009-11-04 21:38:47
2210,7,NA,1866,2009,NA,NA,2009-11-04 21:38:47
2510,3,NA,1866,2009,NA,NA,2009-11-04 21:38:47
4500,27,NA,1866,2009,NA,NA,2009-11-04 21:38:47
5740,12,NA,1866,2009,NA,NA,2009-11-04 21:38:47
1510,NA,5,402,2009,NA,NA,2009-11-14 02:02:23
3410,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
1640,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
3570,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
4070,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
3910,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
3940,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
4620,1,NA,402,2009,NA,NA,2009-11-14 02:02:23
1640,1,NA,1715,2009,NA,NA,2009-11-15 00:48:50
1510,2,NA,1715,2009,NA,NA,2009-11-15 00:48:50
1530,1,NA,1715,2009,NA,NA,2009-11-15 00:48:50
5060,2,NA,1715,2009,NA,NA,2009-11-15 00:48:50
3400,1,NA,1725,2009,NA,NA,2009-11-16 12:08:15
2210,1,NA,1725,2009,NA,NA,2009-11-16 12:08:15
1510,2,NA,1725,2009,NA,NA,2009-11-16 12:08:15
3760,1,NA,1725,2009,NA,NA,2009-11-16 12:08:15
5060,3,NA,1725,2009,NA,NA,2009-11-16 12:08:15
3870,2,NA,1725,2009,NA,NA,2009-11-16 12:08:15
3750,1,NA,1725,2009,NA,NA,2009-11-16 12:08:15
1640,2,NA,403,2009,NA,NA,2009-11-16 22:38:49
3400,1,NA,403,2009,NA,NA,2009-11-16 22:38:49
1130,1,NA,403,2009,NA,NA,2009-11-16 22:38:49
1510,1,NA,403,2009,NA,NA,2009-11-16 22:38:49
3270,2,NA,403,2009,NA,NA,2009-11-16 22:38:49
3410,1,NA,403,2009,NA,NA,2009-11-16 22:38:49
4620,1,NA,403,2009,NA,NA,2009-11-16 22:38:49
4600,NA,NA,403,2009,NA,NA,2009-11-16 22:38:49
750,1,NA,1815,2009,NA,NA,2009-11-19 18:06:20
1510,1,NA,1815,2009,NA,NA,2009-11-19 18:06:20
1530,1,NA,1815,2009,NA,NA,2009-11-19 18:06:20
2230,3,NA,1815,2009,NA,NA,2009-11-19 18:06:20
3970,2,NA,1815,2009,NA,NA,2009-11-19 18:06:20
1880,2,NA,1814,2009,NA,NA,2009-11-19 18:24:41
1540,1,NA,1814,2009,NA,NA,2009-11-19 18:24:41
1880,2,NA,1811,2009,NA,NA,2009-11-19 18:43:28
1540,2,NA,1806,2009,NA,NA,2009-11-19 18:58:46
1880,1,NA,1806,2009,NA,NA,2009-11-19 18:58:46
2110,1,NA,603,2009,NA,NA,2009-11-30 21:18:38
1510,1,NA,603,2009,NA,NA,2009-11-30 21:18:38
1510,2,NA,606,2009,NA,NA,2009-11-30 21:42:57
2110,1,NA,606,2009,NA,NA,2009-11-30 21:42:57
3400,1,NA,606,2009,NA,NA,2009-11-30 21:42:57
1170,1,NA,1921,2009,NA,NA,2009-12-21 08:39:47
1880,3,NA,1921,2009,NA,NA,2009-12-21 08:39:47
2110,2,NA,801,2009,NA,NA,2009-12-24 14:01:17
3230,1,NA,801,2009,NA,NA,2009-12-24 14:01:17
3380,2,NA,801,2009,NA,NA,2009-12-24 14:01:17
3410,1,NA,801,2009,NA,NA,2009-12-24 14:01:17
5380,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
3600,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
3970,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
3760,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
3570,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
5790,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
5160,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
5120,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
5050,0,NA,801,2009,NA,NA,2009-12-24 14:01:17
1880,3,NA,1719,2009,NA,NA,2010-01-05 14:11:56
2060,2,NA,1719,2009,NA,NA,2010-01-05 14:11:56
980,3,NA,1719,2009,NA,NA,2010-01-05 14:11:56
1540,9,NA,1719,2009,NA,NA,2010-01-05 14:11:56
4930,3,NA,1719,2009,NA,NA,2010-01-05 14:11:56
4120,2,NA,1719,2009,NA,NA,2010-01-05 14:11:56
-98,NA,NA,205,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,443,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,501,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,505,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,506,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,509,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,512,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,526,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,527,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,528,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,532,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,602,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,914,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1105,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1107,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1111,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1113,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1205,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1216,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1219,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1621,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1703,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1706,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1709,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1711,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1712,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1729,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1730,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1812,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1817,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1824,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1847,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1853,2009,TRUE,NA,2010-01-13 13:22:46
-98,NA,NA,1863,2009,TRUE,NA,2010-01-13 13:22:46
-99,NA,NA,531,2009,NA,TRUE,2010-01-13 13:23:43
-99,NA,NA,1414,2009,NA,TRUE,2010-01-13 13:23:43
-99,NA,NA,1629,2009,NA,TRUE,2010-01-13 13:23:43
-99,NA,NA,1722,2009,NA,TRUE,2010-01-13 13:23:43
-99,NA,NA,1925,2009,NA,TRUE,2010-01-13 13:23:43
2210,2,0,1502,2005,FALSE,FALSE,2010-01-13 13:33:25
2230,1,0,1502,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1502,2005,FALSE,FALSE,2010-01-13 13:33:25
3970,1,0,1502,2005,FALSE,FALSE,2010-01-13 13:33:25
4230,1,0,1503,2005,FALSE,FALSE,2010-01-13 13:33:25
-98,0,0,1504,2005,TRUE,FALSE,2010-01-13 13:33:25
-98,0,0,1508,2005,TRUE,FALSE,2010-01-13 13:33:25
3380,1,0,1515,2005,FALSE,FALSE,2010-01-13 13:33:25
3440,1,0,1515,2005,FALSE,FALSE,2010-01-13 13:33:25
870,1,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
1500,1,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,1,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,2,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
3380,1,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
3440,1,0,1516,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1517,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,2,0,1517,2005,FALSE,FALSE,2010-01-13 13:33:25
2000,1,0,1517,2005,FALSE,FALSE,2010-01-13 13:33:25
20,2,0,1518,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,2,0,1518,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1518,2005,FALSE,FALSE,2010-01-13 13:33:25
2340,1,0,1518,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,1,0,1519,2005,FALSE,FALSE,2010-01-13 13:33:25
1850,1,0,1519,2005,FALSE,FALSE,2010-01-13 13:33:25
2210,1,0,1519,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,3,0,1519,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,1,0,1520,2005,FALSE,FALSE,2010-01-13 13:33:25
4230,2,0,1520,2005,FALSE,FALSE,2010-01-13 13:33:25
4820,2,0,1520,2005,FALSE,FALSE,2010-01-13 13:33:25
720,2,0,1521,2005,FALSE,FALSE,2010-01-13 13:33:25
1500,2,0,1521,2005,FALSE,FALSE,2010-01-13 13:33:25
2210,1,0,1521,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1521,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,1,0,1521,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1521,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1601,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1602,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,1,0,1602,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,3,0,1602,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,4,0,1603,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,2,0,1604,2005,FALSE,FALSE,2010-01-13 13:33:25
1640,1,0,1604,2005,FALSE,FALSE,2010-01-13 13:33:25
2130,2,0,1604,2005,FALSE,FALSE,2010-01-13 13:33:25
20,1,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
750,1,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
1170,1,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,3,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
3970,2,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
2990,1,0,1605,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1606,2005,FALSE,FALSE,2010-01-13 13:33:25
1540,1,0,1606,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,2,0,1606,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1606,2005,FALSE,FALSE,2010-01-13 13:33:25
3760,1,0,1609,2005,FALSE,FALSE,2010-01-13 13:33:25
3410,1,0,1610,2005,FALSE,FALSE,2010-01-13 13:33:25
5480,1,0,1610,2005,FALSE,FALSE,2010-01-13 13:33:25
1050,1,0,1613,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,3,0,1613,2005,FALSE,FALSE,2010-01-13 13:33:25
1640,2,0,1613,2005,FALSE,FALSE,2010-01-13 13:33:25
2000,1,0,1613,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1613,2005,FALSE,FALSE,2010-01-13 13:33:25
60,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
390,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
750,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
720,2,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
870,3,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
900,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
3400,1,0,1618,2005,FALSE,FALSE,2010-01-13 13:33:25
2210,1,0,1619,2005,FALSE,FALSE,2010-01-13 13:33:25
2020,1,0,1619,2005,FALSE,FALSE,2010-01-13 13:33:25
4530,1,0,1619,2005,FALSE,FALSE,2010-01-13 13:33:25
3830,1,0,1619,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1620,2005,FALSE,FALSE,2010-01-13 13:33:25
2200,1,0,1620,2005,FALSE,FALSE,2010-01-13 13:33:25
2020,1,0,1622,2005,FALSE,FALSE,2010-01-13 13:33:25
20,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
750,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
1510,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
1850,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
3400,1,0,1623,2005,FALSE,FALSE,2010-01-13 13:33:25
720,1,0,1625,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1625,2005,FALSE,FALSE,2010-01-13 13:33:25
-98,0,0,1626,2005,TRUE,FALSE,2010-01-13 13:33:25
1550,1,0,1627,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1627,2005,FALSE,FALSE,2010-01-13 13:33:25
2210,1,0,1628,2005,FALSE,FALSE,2010-01-13 13:33:25
3570,2,0,1629,2005,FALSE,FALSE,2010-01-13 13:33:25
4500,2,0,1629,2005,FALSE,FALSE,2010-01-13 13:33:25
1550,1,0,1630,2005,FALSE,FALSE,2010-01-13 13:33:25
1910,1,0,1630,2005,FALSE,FALSE,2010-01-13 13:33:25
2230,1,0,1630,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,2,0,1630,2005,FALSE,FALSE,2010-01-13 13:33:25
4230,1,0,1630,2005,FALSE,FALSE,2010-01-13 13:33:25
4530,1,0,1630,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,3,0,1701,2005,FALSE,FALSE,2010-01-13 13:33:25
1850,1,0,1701,2005,FALSE,FALSE,2010-01-13 13:33:25
2000,1,0,1701,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,2,0,1701,2005,FALSE,FALSE,2010-01-13 13:33:25
4070,1,0,1701,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,1,0,1702,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1702,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1703,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1703,2005,FALSE,FALSE,2010-01-13 13:33:25
4230,1,0,1703,2005,FALSE,FALSE,2010-01-13 13:33:25
10,1,0,1704,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,1,0,1704,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,1,0,1704,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,1,0,1704,2005,FALSE,FALSE,2010-01-13 13:33:25
4040,1,0,1704,2005,FALSE,FALSE,2010-01-13 13:33:25
20,1,0,1705,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,2,0,1705,2005,FALSE,FALSE,2010-01-13 13:33:25
1880,3,0,1705,2005,FALSE,FALSE,2010-01-13 13:33:25
2000,2,0,1705,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,2,0,1705,2005,FALSE,FALSE,2010-01-13 13:33:25
4820,1,0,1705,2005,FALSE,FALSE,2010-01-13 13:33:25
1170,1,0,1706,2005,FALSE,FALSE,2010-01-13 13:33:25
1640,1,0,1706,2005,FALSE,FALSE,2010-01-13 13:33:25
5050,1,0,1706,2005,FALSE,FALSE,2010-01-13 13:33:25
60,1,0,1707,2005,FALSE,FALSE,2010-01-13 13:33:25
720,1,0,1708,2005,FALSE,FALSE,2010-01-13 13:33:25
2020,2,0,1708,2005,FALSE,FALSE,2010-01-13 13:33:25
1170,1,0,1709,2005,FALSE,FALSE,2010-01-13 13:33:25
390,1,0,1709,2005,FALSE,FALSE,2010-01-13 13:33:25
3830,1,0,1709,2005,FALSE,FALSE,2010-01-13 13:33:25
1170,1,0,1710,2005,FALSE,FALSE,2010-01-13 13:33:25
1540,1,0,1710,2005,FALSE,FALSE,2010-01-13 13:33:25
1510,1,0,1710,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1710,2005,FALSE,FALSE,2010-01-13 13:33:25
3760,1,0,1710,2005,FALSE,FALSE,2010-01-13 13:33:25
10,1,0,1711,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1711,2005,FALSE,FALSE,2010-01-13 13:33:25
-98,0,0,1712,2005,TRUE,FALSE,2010-01-13 13:33:25
720,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
1060,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
980,6,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
1450,2,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
1380,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
1530,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
1500,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
2210,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
2060,2,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
2090,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
2140,1,0,1714,2005,FALSE,FALSE,2010-01-13 13:33:25
